CaptureSite,ForagingGround,Species,CCL_cm,CCW_cm,Weight_Kg,CalendarWeek
CaptureSite_1,Ocean,Species_6,30.5,28.6,3.0,46
CaptureSite_1,Ocean,Species_5,83.3,78.7,64.6,46
CaptureSite_1,Ocean,Species_5,42.7,39.6,9.8,46
CaptureSite_1,Ocean,Species_6,37.0,34.1,5.0,46
CaptureSite_1,Ocean,Species_6,48.7,45.0,12.0,47
CaptureSite_1,Ocean,Species_5,38.2,36.5,5.8,47
CaptureSite_1,Ocean,Species_6,36.7,34.9,5.9,48
CaptureSite_1,Ocean,Species_5,122.75,103.5,,48
CaptureSite_1,Ocean,Species_6,37.35,34.45,5.4,48
CaptureSite_1,Ocean,Species_6,40.0,38.0,6.1,48
CaptureSite_1,Ocean,Species_6,36.15,34.0,4.5,48
CaptureSite_1,Ocean,Species_5,38.1,38.8,4.5,48
CaptureSite_1,Ocean,Species_5,50.05,47.5,15.45,48
CaptureSite_1,Ocean,Species_5,51.55,48.4,17.1,48
CaptureSite_1,Ocean,Species_6,39.75,37.55,7.6,50
CaptureSite_1,Ocean,Species_6,43.5,39.8,9.15,50
CaptureSite_1,Ocean,Species_5,38.1,37.5,6.8,0
CaptureSite_1,Ocean,Species_6,33.2,31.2,4.15,0
CaptureSite_1,Ocean,Species_5,40.3,40.5,8.05,0
CaptureSite_1,Ocean,Species_5,60.5,56.9,22.9,1
CaptureSite_1,Ocean,Species_5,55.9,54.1,22.2,1
CaptureSite_1,Ocean,Species_6,51.4,47.5,15.7,3
CaptureSite_1,Ocean,Species_6,41.1,38.7,9.0,3
CaptureSite_1,Ocean,Species_5,39.3,40.0,6.5,5
CaptureSite_1,Ocean,Species_6,40.4,38.1,6.9,5
CaptureSite_1,Ocean,Species_6,39.6,37.0,6.0,5
CaptureSite_1,Ocean,Species_6,37.5,34.8,5.15,5
CaptureSite_1,Ocean,Species_5,47.2,45.3,11.5,6
CaptureSite_1,Ocean,Species_6,32.7,31.7,4.3,6
CaptureSite_1,Ocean,Species_6,36.9,34.1,5.6,6
CaptureSite_1,Ocean,Species_6,34.5,32.6,5.0,7
CaptureSite_1,Ocean,Species_6,33.0,29.0,3.4,7
CaptureSite_1,Ocean,Species_6,41.7,37.4,8.2,8
CaptureSite_1,Ocean,Species_5,33.5,34.6,4.9,8
CaptureSite_1,Creek,Species_6,41.3,39.2,8.6,9
CaptureSite_1,Ocean,Species_6,33.1,31.1,3.6,9
CaptureSite_1,Ocean,Species_6,27.5,26.2,2.5,11
CaptureSite_1,Ocean,Species_6,37.0,34.2,5.65,11
CaptureSite_1,Ocean,Species_6,38.1,35.3,6.3,11
CaptureSite_1,Ocean,Species_6,29.8,28.6,3.1,12
CaptureSite_1,Ocean,Species_5,49.2,48.8,16.85,13
CaptureSite_1,Ocean,Species_6,30.0,27.6,3.1,13
CaptureSite_1,Ocean,Species_6,58.5,52.2,22.3,14
CaptureSite_1,Ocean,Species_6,35.9,32.7,5.05,14
CaptureSite_1,Ocean,Species_6,41.5,40.0,8.35,14
CaptureSite_1,Ocean,Species_5,50.8,47.1,16.25,14
CaptureSite_1,Ocean,Species_6,31.6,31.5,3.4,15
CaptureSite_1,Ocean,Species_6,29.8,28.4,3.45,16
CaptureSite_1,Ocean,Species_5,46.0,42.2,10.7,17
CaptureSite_1,Ocean,Species_6,33.1,30.0,4.0,20
CaptureSite_1,Ocean,Species_6,35.7,32.7,5.0,21
CaptureSite_1,Ocean,Species_6,44.2,42.0,10.2,21
CaptureSite_1,Ocean,Species_6,35.2,33.5,4.85,21
CaptureSite_1,Ocean,Species_6,56.0,48.2,16.95,22
CaptureSite_1,Ocean,Species_6,39.8,37.2,7.5,22
CaptureSite_1,Ocean,Species_6,43.9,41.8,10.0,23
CaptureSite_1,Ocean,Species_6,39.5,36.1,8.0,25
CaptureSite_1,Ocean,Species_6,55.5,48.0,17.5,25
CaptureSite_1,Ocean,Species_6,34.8,31.7,5.0,26
CaptureSite_1,Ocean,Species_6,29.7,27.5,5.0,26
CaptureSite_1,Ocean,Species_6,32.0,30.0,4.0,27
CaptureSite_1,Ocean,Species_5,58.0,54.87,24.5,28
CaptureSite_1,Ocean,Species_6,38.1,35.4,8.5,30
CaptureSite_1,Ocean,Species_6,32.0,32.0,5.25,30
CaptureSite_1,Ocean,Species_6,30.8,28.0,3.5,34
CaptureSite_1,Ocean,Species_6,33.5,32.2,4.0,34
CaptureSite_1,Ocean,Species_6,33.8,31.5,4.0,34
CaptureSite_1,Ocean,Species_6,42.5,38.7,9.0,34
CaptureSite_1,Ocean,Species_6,33.9,30.7,5.0,35
CaptureSite_1,Ocean,Species_6,34.0,30.7,4.5,36
CaptureSite_1,Ocean,Species_6,42.6,39.0,8.5,36
CaptureSite_1,Ocean,Species_6,34.5,31.8,4.5,36
CaptureSite_1,Ocean,Species_6,53.0,46.1,15.5,36
CaptureSite_1,Ocean,Species_6,32.0,31.5,4.0,36
CaptureSite_1,Ocean,Species_6,34.5,32.7,5.0,36
CaptureSite_1,Ocean,Species_6,30.4,27.8,3.0,36
CaptureSite_1,Ocean,Species_6,35.0,32.7,4.5,37
CaptureSite_1,Ocean,Species_6,35.2,33.2,5.5,37
CaptureSite_1,Ocean,Species_6,42.9,39.0,8.5,38
CaptureSite_1,Ocean,Species_6,36.3,32.9,4.5,38
CaptureSite_1,Ocean,Species_6,34.7,32.1,5.0,39
CaptureSite_1,Ocean,Species_6,32.9,30.5,4.5,39
CaptureSite_1,Ocean,Species_6,41.2,37.0,7.5,40
CaptureSite_1,Ocean,Species_6,32.4,28.7,4.0,40
CaptureSite_1,Ocean,Species_6,33.8,32.0,4.5,41
CaptureSite_1,Ocean,Species_6,39.4,36.4,7.0,41
CaptureSite_1,Ocean,Species_6,42.9,37.9,8.5,41
CaptureSite_1,Ocean,Species_6,30.4,28.7,3.0,41
CaptureSite_1,Ocean,Species_6,32.7,29.0,2.0,42
CaptureSite_1,Ocean,Species_6,41.3,39.1,9.5,43
CaptureSite_1,Ocean,Species_6,35.3,33.1,6.5,43
CaptureSite_1,Ocean,Species_5,66.0,60.2,32.0,43
CaptureSite_1,Ocean,Species_6,33.5,31.5,5.0,44
CaptureSite_1,Ocean,Species_6,32.6,29.8,5.0,44
CaptureSite_1,Ocean,Species_5,56.2,49.6,21.5,45
CaptureSite_1,Ocean,Species_6,34.9,33.8,5.5,46
CaptureSite_1,Ocean,Species_6,41.8,36.8,9.5,46
CaptureSite_1,Ocean,Species_6,34.7,33.5,6.5,46
CaptureSite_1,Ocean,Species_6,39.7,36.2,6.5,47
CaptureSite_1,Ocean,Species_5,39.9,36.2,9.5,47
CaptureSite_1,Ocean,Species_6,36.0,32.2,6.0,47
CaptureSite_1,Ocean,Species_6,34.0,30.6,6.5,48
CaptureSite_1,Ocean,Species_5,41.0,40.3,9.5,49
CaptureSite_1,Ocean,Species_5,49.9,44.5,16.5,49
CaptureSite_1,Ocean,Species_6,41.2,37.3,9.5,49
CaptureSite_1,Ocean,Species_6,54.5,47.2,18.5,50
CaptureSite_1,Ocean,Species_5,37.8,35.6,9.0,51
CaptureSite_1,Ocean,Species_5,37.3,35.5,7.0,0
CaptureSite_1,Ocean,Species_6,34.1,31.5,6.0,1
CaptureSite_1,Ocean,Species_5,37.2,35.7,7.5,1
CaptureSite_1,Ocean,Species_5,35.5,34.0,6.5,1
CaptureSite_1,Ocean,Species_6,31.5,28.0,4.5,1
CaptureSite_1,Ocean,Species_6,37.7,35.1,7.5,3
CaptureSite_1,Ocean,Species_6,34.9,34.0,7.0,3
CaptureSite_1,Ocean,Species_6,36.3,33.6,6.0,4
CaptureSite_1,Ocean,Species_5,61.0,55.5,30.5,5
CaptureSite_1,Ocean,Species_6,34.1,31.2,4.5,5
CaptureSite_1,Ocean,Species_6,40.5,37.2,9.5,5
CaptureSite_1,Ocean,Species_6,41.5,39.1,9.5,5
CaptureSite_1,Ocean,Species_6,35.5,34.3,5.5,6
CaptureSite_1,Ocean,Species_6,31.0,30.6,4.5,6
CaptureSite_1,Ocean,Species_6,36.4,33.3,7.5,7
CaptureSite_1,Ocean,Species_6,34.5,32.1,6.0,7
CaptureSite_1,Ocean,Species_6,57.6,47.5,18.5,7
CaptureSite_1,Ocean,Species_6,41.0,37.0,9.5,8
CaptureSite_1,Ocean,Species_6,35.5,33.6,7.0,8
CaptureSite_1,Ocean,Species_5,74.0,67.1,45.6,8
CaptureSite_1,Ocean,Species_6,36.0,31.8,5.0,10
CaptureSite_1,Ocean,Species_5,70.0,64.0,43.5,10
CaptureSite_1,Ocean,Species_6,41.2,37.8,9.5,12
CaptureSite_1,Ocean,Species_6,32.3,28.3,5.5,12
CaptureSite_1,Ocean,Species_6,54.5,49.0,21.0,12
CaptureSite_1,Ocean,Species_6,34.3,30.2,7.0,13
CaptureSite_1,Ocean,Species_6,40.6,36.7,9.0,13
CaptureSite_1,Ocean,Species_6,43.2,38.0,12.0,14
CaptureSite_1,Ocean,Species_6,32.0,30.4,4.5,14
CaptureSite_1,Ocean,Species_6,43.0,40.0,11.0,14
CaptureSite_1,Ocean,Species_6,39.5,36.5,7.0,15
CaptureSite_1,Ocean,Species_6,35.9,34.1,4.79,16
CaptureSite_1,Ocean,Species_6,32.9,33.0,6.3,16
CaptureSite_1,Ocean,Species_5,44.4,42.0,9.96,17
CaptureSite_1,Ocean,Species_5,36.0,35.4,5.43,17
CaptureSite_1,Ocean,Species_6,31.1,28.7,3.39,18
CaptureSite_1,Ocean,Species_5,54.2,50.6,18.8,20
CaptureSite_1,Ocean,Species_6,30.95,27.8,3.56,20
CaptureSite_1,Ocean,Species_6,31.1,30.5,3.57,20
CaptureSite_1,Ocean,Species_5,40.05,38.9,7.13,21
CaptureSite_1,Ocean,Species_6,27.0,24.9,1.79,21
CaptureSite_1,Ocean,Species_6,37.6,34.8,5.59,22
CaptureSite_1,Ocean,Species_5,42.8,41.4,8.22,22
CaptureSite_1,Ocean,Species_6,43.5,39.0,7.59,23
CaptureSite_1,Ocean,Species_6,45.5,41.8,10.29,24
CaptureSite_1,Ocean,Species_6,58.7,51.0,19.95,25
CaptureSite_1,Ocean,Species_5,39.8,39.5,6.82,25
CaptureSite_1,Ocean,Species_5,44.5,43.5,9.98,26
CaptureSite_1,Ocean,Species_6,37.7,35.1,5.72,26
CaptureSite_1,Ocean,Species_6,31.07,27.13,3.52,27
CaptureSite_1,Ocean,Species_6,31.3,28.77,3.5,27
CaptureSite_1,Ocean,Species_5,42.13,42.07,9.58,28
CaptureSite_1,Ocean,Species_6,31.37,28.47,3.49,28
CaptureSite_1,Ocean,Species_6,35.73,33.37,5.03,29
CaptureSite_1,Ocean,Species_5,77.93,73.47,55.4,29
CaptureSite_1,Ocean,Species_6,51.0,47.17,15.6,29
CaptureSite_1,Ocean,Species_6,35.47,32.9,5.15,30
CaptureSite_1,Ocean,Species_6,33.47,30.1,3.46,31
CaptureSite_1,Ocean,Species_6,35.97,33.2,4.99,31
CaptureSite_1,Ocean,Species_6,32.67,29.93,3.78,31
CaptureSite_1,Ocean,Species_6,35.83,34.3,5.12,31
CaptureSite_1,Ocean,Species_6,60.5,55.9,25.2,33
CaptureSite_1,Ocean,Species_6,36.4,33.6,4.56,33
CaptureSite_1,Ocean,Species_6,31.3,29.4,2.98,34
CaptureSite_1,Ocean,Species_6,60.57,55.97,25.4,34
CaptureSite_1,Ocean,Species_6,36.3,33.6,4.91,35
CaptureSite_1,Ocean,Species_6,45.6,42.1,10.9,35
CaptureSite_1,Ocean,Species_6,36.0,33.1,4.72,35
CaptureSite_1,Ocean,Species_5,43.9,42.3,10.2,36
CaptureSite_1,Ocean,Species_6,32.6,30.4,3.4,36
CaptureSite_1,Ocean,Species_6,32.4,29.6,4.33,37
CaptureSite_1,Ocean,Species_6,35.9,33.0,4.66,37
CaptureSite_1,Ocean,Species_5,40.9,39.6,7.61,37
CaptureSite_1,Ocean,Species_5,41.2,40.3,7.91,37
CaptureSite_1,Ocean,Species_5,34.0,32.0,6.0,37
CaptureSite_1,Ocean,Species_6,35.9,33.0,3.43,38
CaptureSite_1,Ocean,Species_6,44.6,41.0,9.48,38
CaptureSite_1,Ocean,Species_6,37.2,33.8,5.45,38
CaptureSite_1,Ocean,Species_6,33.5,32.5,4.69,38
CaptureSite_1,Ocean,Species_6,37.4,33.6,5.85,38
CaptureSite_1,Ocean,Species_5,45.2,45.4,10.75,38
CaptureSite_1,Ocean,Species_6,41.2,38.4,6.7,38
CaptureSite_1,Ocean,Species_5,43.1,41.6,8.36,39
CaptureSite_1,Ocean,Species_6,34.7,32.5,9.05,40
CaptureSite_1,Ocean,Species_5,45.1,41.2,10.1,41
CaptureSite_1,Ocean,Species_6,32.6,30.6,3.83,41
CaptureSite_1,Ocean,Species_6,40.2,37.2,6.88,41
CaptureSite_1,Ocean,Species_5,39.1,38.2,6.88,41
CaptureSite_1,Ocean,Species_5,37.2,36.2,5.96,41
CaptureSite_1,Ocean,Species_6,39.2,36.2,5.98,41
CaptureSite_1,Ocean,Species_6,29.9,23.1,3.9,42
CaptureSite_1,Ocean,Species_6,39.6,38.4,6.42,43
CaptureSite_1,Ocean,Species_5,57.1,54.0,30.3,43
CaptureSite_1,Ocean,Species_6,33.3,32.1,3.96,43
CaptureSite_1,Ocean,Species_6,31.5,29.3,3.5,44
CaptureSite_1,Ocean,Species_6,39.3,35.4,6.52,44
CaptureSite_1,Ocean,Species_5,53.0,50.0,16.8,45
CaptureSite_1,Ocean,Species_6,39.4,35.4,6.4,45
CaptureSite_1,Ocean,Species_6,57.0,49.6,18.4,46
CaptureSite_1,Ocean,Species_6,35.1,32.7,5.2,46
CaptureSite_1,Ocean,Species_6,33.5,32.6,4.6,46
CaptureSite_1,Ocean,Species_6,37.2,33.0,5.2,46
CaptureSite_1,Ocean,Species_6,32.7,30.2,3.6,46
CaptureSite_1,Ocean,Species_5,38.8,37.5,8.4,46
CaptureSite_1,Ocean,Species_6,41.5,38.1,7.2,47
CaptureSite_1,Ocean,Species_6,39.0,36.0,6.4,47
CaptureSite_1,Ocean,Species_5,35.4,35.0,5.5,47
CaptureSite_1,Ocean,Species_6,37.5,34.8,6.0,47
CaptureSite_1,Ocean,Species_5,40.2,38.0,6.6,47
CaptureSite_1,Ocean,Species_6,28.0,25.3,1.9,48
CaptureSite_1,Ocean,Species_6,39.0,36.0,7.0,49
CaptureSite_1,Ocean,Species_5,60.0,58.0,26.4,50
CaptureSite_1,Ocean,Species_6,53.5,46.7,16.6,50
CaptureSite_1,Ocean,Species_6,37.1,35.9,5.1,51
CaptureSite_1,Ocean,Species_6,35.1,33.2,4.4,0
CaptureSite_1,Ocean,Species_6,36.0,33.2,5.2,0
CaptureSite_1,Ocean,Species_5,37.0,36.6,4.7,0
CaptureSite_1,Ocean,Species_6,37.7,34.2,5.5,0
CaptureSite_1,Ocean,Species_6,45.3,41.9,10.9,0
CaptureSite_1,Ocean,Species_6,36.2,34.7,5.1,0
CaptureSite_1,Ocean,Species_6,35.7,32.1,4.8,0
CaptureSite_1,Ocean,Species_5,42.5,40.0,8.6,1
CaptureSite_1,Ocean,Species_6,59.8,25.4,21.7,1
CaptureSite_1,Ocean,Species_6,34.8,32.9,2.6,1
CaptureSite_1,Ocean,Species_6,37.1,35.0,4.0,1
CaptureSite_1,Ocean,Species_5,40.2,38.7,8.2,2
CaptureSite_1,Ocean,Species_5,60.9,56.3,26.4,2
CaptureSite_1,Ocean,Species_6,31.8,30.2,3.9,2
CaptureSite_1,Ocean,Species_6,36.2,33.4,4.8,4
CaptureSite_1,Ocean,Species_6,47.3,42.8,12.0,4
CaptureSite_1,Ocean,Species_6,37.2,34.1,5.8,4
CaptureSite_1,Ocean,Species_6,38.6,34.8,5.6,5
CaptureSite_1,Ocean,Species_6,28.5,25.7,2.4,6
CaptureSite_1,Ocean,Species_5,38.4,35.2,6.0,6
CaptureSite_1,Ocean,Species_6,35.1,33.1,4.8,6
CaptureSite_1,Ocean,Species_6,36.2,35.3,5.2,7
CaptureSite_1,Ocean,Species_6,36.5,34.0,5.4,7
CaptureSite_1,Ocean,Species_5,42.6,39.0,9.2,7
CaptureSite_1,Ocean,Species_5,26.6,23.4,1.8,7
CaptureSite_1,Ocean,Species_6,32.67,31.27,4.2,8
CaptureSite_1,Ocean,Species_6,33.53,31.57,4.4,8
CaptureSite_1,Ocean,Species_6,46.0,41.47,10.8,8
CaptureSite_1,Ocean,Species_6,37.8,33.5,5.2,8
CaptureSite_1,Ocean,Species_5,39.0,37.0,6.0,8
CaptureSite_1,Ocean,Species_5,41.2,38.9,8.73,9
CaptureSite_1,Ocean,Species_5,40.77,39.63,7.2,9
CaptureSite_1,Ocean,Species_6,40.67,36.83,7.14,9
CaptureSite_1,Ocean,Species_6,38.57,34.3,6.48,10
CaptureSite_1,Ocean,Species_6,35.2,32.0,4.16,10
CaptureSite_1,Ocean,Species_5,40.1,38.5,5.26,11
CaptureSite_1,Ocean,Species_6,34.7,32.1,4.32,13
CaptureSite_1,Ocean,Species_6,34.5,31.9,5.75,13
CaptureSite_1,Ocean,Species_6,35.1,32.3,4.44,14
CaptureSite_1,Ocean,Species_5,47.1,42.4,11.86,14
CaptureSite_1,Ocean,Species_6,46.0,41.8,10.97,15
CaptureSite_1,Ocean,Species_6,30.1,28.8,2.85,15
CaptureSite_1,Ocean,Species_5,62.5,55.7,26.71,16
CaptureSite_1,Ocean,Species_6,35.2,32.5,4.5,17
CaptureSite_1,Ocean,Species_5,43.0,39.7,9.58,17
CaptureSite_1,Ocean,Species_6,37.0,36.6,5.74,17
CaptureSite_1,Ocean,Species_5,48.5,45.8,13.86,19
CaptureSite_1,Ocean,Species_6,38.2,35.0,7.02,19
CaptureSite_1,Ocean,Species_5,54.0,51.2,19.06,19
CaptureSite_1,Ocean,Species_5,41.5,41.6,8.92,19
CaptureSite_1,Ocean,Species_6,33.5,31.5,4.25,19
CaptureSite_1,Ocean,Species_6,34.5,32.0,4.6,19
CaptureSite_1,Ocean,Species_6,33.0,31.2,4.18,19
CaptureSite_1,Ocean,Species_6,37.4,35.1,5.99,20
CaptureSite_1,Ocean,Species_6,30.9,27.4,3.5,20
CaptureSite_1,Ocean,Species_5,42.5,40.5,9.16,20
CaptureSite_1,Ocean,Species_6,38.8,34.6,6.12,21
CaptureSite_1,Ocean,Species_6,47.5,43.7,12.83,21
CaptureSite_1,Ocean,Species_6,33.4,30.4,4.63,21
CaptureSite_1,Ocean,Species_6,28.2,26.5,2.7,22
CaptureSite_1,Ocean,Species_5,39.3,37.1,7.82,23
CaptureSite_1,Ocean,Species_5,46.8,45.6,14.56,23
CaptureSite_1,Ocean,Species_6,29.1,26.3,2.79,26
CaptureSite_1,Ocean,Species_6,45.6,41.3,11.79,27
CaptureSite_1,Ocean,Species_6,35.1,30.5,4.38,28
CaptureSite_1,Ocean,Species_6,38.4,34.4,6.3,29
CaptureSite_1,Ocean,Species_5,38.8,38.8,6.73,29
CaptureSite_1,Ocean,Species_5,46.9,43.2,12.49,29
CaptureSite_1,Ocean,Species_5,40.1,37.7,8.46,30
CaptureSite_1,Ocean,Species_6,36.66,33.83,6.5,30
CaptureSite_1,Ocean,Species_6,30.5,28.1,3.32,30
CaptureSite_1,Ocean,Species_5,40.2,38.6,8.78,32
CaptureSite_1,Ocean,Species_6,37.6,34.2,6.53,32
CaptureSite_1,Ocean,Species_6,36.8,33.6,6.63,32
CaptureSite_1,Ocean,Species_6,37.2,36.0,6.42,33
CaptureSite_1,Ocean,Species_6,37.0,35.8,7.1,34
CaptureSite_1,Ocean,Species_6,29.5,27.5,2.92,35
CaptureSite_1,Ocean,Species_6,30.0,28.0,3.39,36
CaptureSite_1,Ocean,Species_5,40.8,39.5,9.0,36
CaptureSite_1,Ocean,Species_6,30.6,27.4,4.7,37
CaptureSite_1,Ocean,Species_6,32.8,31.2,4.27,38
CaptureSite_1,Ocean,Species_6,58.2,49.4,20.07,38
CaptureSite_1,Ocean,Species_5,36.5,35.5,5.44,39
CaptureSite_1,Ocean,Species_6,48.2,44.8,14.22,39
CaptureSite_1,Ocean,Species_5,46.4,43.7,11.7,41
CaptureSite_1,Ocean,Species_6,38.5,35.5,6.71,43
CaptureSite_1,Ocean,Species_6,32.0,31.0,3.7,43
CaptureSite_1,Ocean,Species_6,30.4,27.5,2.9,44
CaptureSite_1,Ocean,Species_6,41.0,36.7,8.75,47
CaptureSite_1,Ocean,Species_6,31.1,29.6,4.13,48
CaptureSite_1,Ocean,Species_6,33.7,31.2,4.51,48
CaptureSite_1,Ocean,Species_6,29.7,26.7,3.64,50
CaptureSite_1,Ocean,Species_6,30.6,26.5,3.11,50
CaptureSite_1,Ocean,Species_5,42.6,41.1,10.68,50
CaptureSite_1,Ocean,Species_6,33.5,30.0,5.1,50
CaptureSite_1,Ocean,Species_6,35.8,33.7,5.68,51
CaptureSite_1,Ocean,Species_6,32.5,30.0,4.25,52
CaptureSite_1,Ocean,Species_6,37.3,34.3,7.04,52
CaptureSite_1,Ocean,Species_6,33.2,29.5,4.39,0
CaptureSite_1,Ocean,Species_6,50.7,46.7,16.18,1
CaptureSite_1,Ocean,Species_5,42.3,42.3,11.7,2
CaptureSite_1,Ocean,Species_6,39.3,36.2,7.05,3
CaptureSite_1,Ocean,Species_6,31.9,29.1,4.25,3
CaptureSite_1,Ocean,Species_6,28.5,25.5,2.63,3
CaptureSite_1,Ocean,Species_6,38.5,35.3,6.43,4
CaptureSite_1,Ocean,Species_6,40.4,37.4,8.48,6
CaptureSite_1,Ocean,Species_6,36.9,32.1,5.75,6
CaptureSite_1,Ocean,Species_6,31.3,29.3,3.28,6
CaptureSite_1,Ocean,Species_6,39.0,35.9,6.25,6
CaptureSite_1,Ocean,Species_6,31.3,29.2,2.94,7
CaptureSite_1,Ocean,Species_6,28.3,27.0,2.57,8
CaptureSite_1,Ocean,Species_6,28.5,27.2,2.83,10
CaptureSite_1,Ocean,Species_6,30.8,27.5,2.97,10
CaptureSite_1,Ocean,Species_6,46.0,44.3,11.95,10
CaptureSite_1,Ocean,Species_6,39.6,36.4,6.24,10
CaptureSite_1,Ocean,Species_6,52.3,48.7,16.34,12
CaptureSite_1,Ocean,Species_6,29.0,27.3,3.17,13
CaptureSite_1,Ocean,Species_6,31.5,30.6,3.96,14
CaptureSite_1,Ocean,Species_6,31.1,28.6,3.54,16
CaptureSite_1,Ocean,Species_5,38.8,36.5,6.5,21
CaptureSite_1,Ocean,Species_6,52.7,50.0,18.65,23
CaptureSite_1,Ocean,Species_6,46.8,43.1,11.01,26
CaptureSite_1,Ocean,Species_6,35.2,32.1,5.34,27
CaptureSite_1,Ocean,Species_5,49.7,46.5,12.99,27
CaptureSite_1,Ocean,Species_5,42.5,39.7,7.99,28
CaptureSite_1,Ocean,Species_6,32.4,29.1,3.72,29
CaptureSite_1,Ocean,Species_6,29.6,26.7,2.79,29
CaptureSite_1,Ocean,Species_6,42.27,38.8,9.3,29
CaptureSite_1,Ocean,Species_6,31.5,29.9,3.59,29
CaptureSite_1,Ocean,Species_6,33.95,29.35,3.54,31
CaptureSite_1,Ocean,Species_6,32.1,29.9,3.91,31
CaptureSite_1,Ocean,Species_6,42.0,37.7,8.38,31
CaptureSite_1,Ocean,Species_6,36.0,32.4,5.48,32
CaptureSite_1,Ocean,Species_6,32.3,30.0,3.48,32
CaptureSite_1,Ocean,Species_6,31.8,31.2,3.78,32
CaptureSite_1,Ocean,Species_6,55.0,50.7,19.15,33
CaptureSite_1,Ocean,Species_6,28.5,26.1,3.0,33
CaptureSite_1,Ocean,Species_6,43.6,41.2,10.5,34
CaptureSite_1,Ocean,Species_6,28.9,26.8,2.98,34
CaptureSite_1,Ocean,Species_6,36.8,34.2,5.93,35
CaptureSite_1,Ocean,Species_6,33.6,30.6,4.57,35
CaptureSite_1,Ocean,Species_6,32.3,29.8,3.85,35
CaptureSite_1,Ocean,Species_6,36.2,33.0,5.48,35
CaptureSite_1,Ocean,Species_6,32.4,30.8,4.16,36
CaptureSite_1,Ocean,Species_6,29.4,27.9,2.87,36
CaptureSite_1,Ocean,Species_6,33.8,30.9,4.22,36
CaptureSite_1,Ocean,Species_6,35.6,30.9,5.12,37
CaptureSite_1,Ocean,Species_6,34.2,32.8,5.19,37
CaptureSite_1,Ocean,Species_6,46.3,42.4,11.9,37
CaptureSite_1,Ocean,Species_6,35.0,30.6,6.15,38
CaptureSite_1,Ocean,Species_6,33.0,30.5,4.01,38
CaptureSite_1,Ocean,Species_6,35.1,33.0,4.47,39
CaptureSite_1,Ocean,Species_6,33.2,30.0,3.82,40
CaptureSite_1,Ocean,Species_6,35.4,32.0,4.6,40
CaptureSite_1,Ocean,Species_5,41.3,38.5,7.16,40
CaptureSite_1,Ocean,Species_6,38.2,35.8,6.35,40
CaptureSite_1,Ocean,Species_6,37.1,33.5,5.75,41
CaptureSite_1,Ocean,Species_6,29.5,27.4,3.05,41
CaptureSite_1,Ocean,Species_6,28.8,25.6,2.63,42
CaptureSite_1,Ocean,Species_6,39.0,36.6,6.57,43
CaptureSite_1,Ocean,Species_6,38.6,36.1,6.41,44
CaptureSite_1,Ocean,Species_5,67.3,53.0,34.56,45
CaptureSite_1,Ocean,Species_6,29.9,25.6,3.18,46
CaptureSite_1,Ocean,Species_6,72.1,65.8,45.1,46
CaptureSite_1,Ocean,Species_6,34.0,31.7,4.51,48
CaptureSite_1,Ocean,Species_6,41.0,38.6,7.71,49
CaptureSite_1,Ocean,Species_6,33.8,31.3,4.14,50
CaptureSite_1,Ocean,Species_6,35.0,33.6,5.01,50
CaptureSite_1,Ocean,Species_6,40.5,37.0,7.74,51
CaptureSite_1,Ocean,Species_6,63.4,54.0,2.6,2
CaptureSite_1,Ocean,Species_5,39.0,40.5,8.5,2
CaptureSite_1,Ocean,Species_6,39.0,36.5,7.13,4
CaptureSite_1,Ocean,Species_6,39.4,37.9,7.02,4
CaptureSite_1,Ocean,Species_6,38.9,37.7,6.52,5
CaptureSite_1,Ocean,Species_6,36.9,34.0,6.14,6
CaptureSite_1,Ocean,Species_6,38.8,35.6,6.05,8
CaptureSite_1,Ocean,Species_6,40.8,37.3,6.59,9
CaptureSite_1,Ocean,Species_5,70.3,62.3,36.48,10
CaptureSite_1,Ocean,Species_6,44.3,41.2,11.38,10
CaptureSite_1,Ocean,Species_6,28.7,25.6,2.58,13
CaptureSite_1,Ocean,Species_6,38.0,34.0,5.92,13
CaptureSite_1,Creek,Species_6,32.5,30.4,4.0,13
CaptureSite_1,Ocean,Species_5,75.0,72.6,47.8,18
CaptureSite_1,Ocean,Species_6,39.5,36.5,8.22,18
CaptureSite_1,Ocean,Species_6,40.1,36.1,6.95,19
CaptureSite_1,Ocean,Species_6,42.7,38.0,8.95,19
CaptureSite_1,Ocean,Species_5,38.8,38.0,6.8,19
CaptureSite_1,Ocean,Species_5,68.5,61.3,35.38,19
CaptureSite_1,Ocean,Species_6,34.8,32.7,4.72,19
CaptureSite_1,Ocean,Species_6,35.75,34.85,6.1,22
CaptureSite_1,Creek,Species_5,40.6,40.2,9.04,23
CaptureSite_1,Ocean,Species_6,41.3,36.9,8.02,24
CaptureSite_1,Ocean,Species_5,43.0,40.65,10.05,24
CaptureSite_1,Ocean,Species_6,36.25,33.25,5.59,24
CaptureSite_1,Ocean,Species_5,64.35,61.0,31.37,24
CaptureSite_1,Ocean,Species_6,31.0,29.0,7.65,26
CaptureSite_1,Ocean,Species_6,39.0,35.77,6.71,34
CaptureSite_1,Ocean,Species_5,51.2,47.5,15.06,47
CaptureSite_1,Ocean,Species_6,49.3,45.5,14.85,50
CaptureSite_1,Ocean,Species_6,40.3,37.3,7.63,50
CaptureSite_1,Ocean,Species_6,50.3,45.6,11.9,51
CaptureSite_1,Ocean,Species_6,53.0,49.7,14.8,1
