CCL_cm,CCW_cm,Weight_Kg,CalendarWeek,ForagingGround_Ocean,Species_Species_1,Species_Species_2,Species_Species_3,Species_Species_4,Species_Species_5,Species_Species_6,Species_Species_7
42.1,40.6,10.0,39,False,False,False,False,False,True,False,False
42.5,40.0,8.6,1,True,False,False,False,False,True,False,False
31.6,30.5,5.0,13,False,False,False,False,False,False,True,False
24.1,23.2,2.44,36,False,False,False,False,False,False,True,False
32.8,31.1,5.0,48,True,False,False,False,False,False,True,False
45.1,41.3,10.702000000000002,35,False,False,False,False,False,True,False,False
46.6,45.1,11.746,36,False,False,False,False,False,True,False,False
52.5,46.7,16.682,47,False,False,False,False,False,True,False,False
33.4,30.7,4.1,36,True,False,False,False,False,False,True,False
44.0,42.7,12.0,4,True,False,False,False,False,True,False,False
30.1,26.9,2.82,39,True,False,False,False,False,False,True,False
38.5,37.7,6.27,40,True,False,False,False,False,True,False,False
47.4,44.8,13.23,38,False,False,False,False,False,True,False,False
38.6,38.2,7.5,33,False,False,False,False,False,True,False,False
37.7,34.9,6.79,43,True,False,False,False,False,False,True,False
41.0,40.4,8.75,5,False,False,False,False,False,False,True,False
48.2,45.7,12.5,44,False,False,False,False,False,True,False,False
44.8,39.5,10.33,38,True,False,False,False,False,False,True,False
30.5,28.3,3.536,18,False,False,False,False,False,False,True,False
42.8,41.17,9.19,46,False,False,False,False,False,True,False,False
43.7,43.2,10.294,48,False,False,False,False,False,True,False,False
33.77,31.1,3.75,27,True,False,False,False,False,False,True,False
44.2,39.4,10.233999999999998,5,True,False,False,False,False,False,True,False
36.0,33.87,5.4,27,True,False,False,False,False,False,True,False
57.6,55.1,24.0,24,False,False,False,False,False,True,False,False
36.5,35.5,6.28,5,False,False,False,False,False,True,False,False
40.3,39.9,8.0,36,False,False,False,False,False,True,False,False
37.2,36.0,5.4,1,False,False,False,False,False,True,False,False
32.8,31.1,4.71,21,False,False,False,False,False,False,True,False
32.9,32.5,4.494,32,True,False,False,False,False,True,False,False
38.6,38.2,7.225999999999999,28,True,False,False,False,False,True,False,False
42.5,40.7,6.2,51,False,False,False,False,False,True,False,False
43.2,42.7,10.386,40,False,False,False,False,False,True,False,False
49.4,45.7,14.9,3,False,False,False,False,False,True,False,False
65.1,60.5,31.68,11,False,False,False,False,False,True,False,False
40.5,36.5,7.69,12,True,False,False,False,False,False,True,False
45.4,41.4,10.0,22,False,False,False,False,False,True,False,False
43.5,41.9,9.5,20,False,False,False,False,False,True,False,False
36.7,35.6,6.0,47,False,False,False,False,False,False,True,False
39.1,36.4,9.0,14,False,False,False,False,False,True,False,False
37.57,33.93,6.61,8,False,False,False,False,False,True,False,False
35.5,31.7,4.868,26,True,False,False,False,False,False,True,False
41.5,37.5,9.5,49,False,False,False,False,False,True,False,False
58.8,53.0,24.5,24,False,False,False,False,False,True,False,False
29.9,27.5,3.0,7,True,False,False,False,False,True,False,False
88.6,81.6,77.5,18,True,False,False,False,True,False,False,False
36.9,32.1,5.75,6,True,False,False,False,False,False,True,False
38.8,38.5,7.5,2,False,False,False,False,False,True,False,False
37.0,35.8,7.1,34,True,False,False,False,False,False,True,False
47.2,44.7,13.084,47,False,False,False,False,False,True,False,False
42.2,40.7,9.324000000000002,7,False,False,False,False,False,True,False,False
62.5,58.5,28.5,8,False,False,False,False,False,True,False,False
66.4,61.8,35.7,42,False,False,False,False,False,True,False,False
34.5,31.5,8.5,9,False,False,False,False,False,True,False,False
64.8,61.0,32.414,49,True,False,False,False,False,True,False,False
77.7,71.5,52.08,45,False,False,False,False,False,True,False,False
38.8,36.0,7.0,49,False,False,False,False,False,False,True,False
31.83,28.33,3.44,7,True,False,False,False,False,True,False,False
42.5,42.5,9.396,6,False,False,False,False,False,True,False,False
66.4,63.4,36.8,43,False,False,False,False,False,True,False,False
37.3,33.5,6.0,45,True,False,False,False,False,False,True,False
42.2,41.7,9.225999999999999,23,True,False,False,False,False,True,False,False
36.5,34.0,7.52,15,False,False,False,False,False,False,True,False
40.0,37.0,6.71,43,False,False,False,False,False,False,True,False
51.5,46.6,17.92,48,False,False,False,False,False,True,False,False
42.0,40.4,9.25,21,False,False,False,False,False,True,False,False
52.0,48.4,16.4,45,True,False,False,False,False,True,False,False
43.6,41.3,8.75,1,False,False,False,False,False,True,False,False
71.2,67.1,45.2,4,True,False,False,False,False,True,False,False
34.2,33.4,5.0,36,False,False,False,False,False,False,True,False
30.2,28.6,3.2,50,False,False,False,False,False,False,True,False
48.5,45.0,13.0,0,True,False,False,False,False,False,True,False
32.3,30.0,4.5,27,False,False,False,False,False,False,True,False
45.1,43.8,11.0,23,False,False,False,False,False,True,False,False
41.3,42.1,8.7,2,False,False,False,False,False,True,False,False
35.5,33.0,4.74,38,False,False,False,False,False,False,True,False
63.8,58.7,31.3,40,True,False,False,False,False,True,False,False
37.3,34.1,6.01,0,True,False,False,False,False,False,True,False
51.7,47.6,18.0,11,False,False,False,False,False,True,False,False
41.23,39.97,8.4,7,False,False,False,False,False,True,False,False
29.9,28.3,3.29,30,False,False,False,False,False,False,True,False
58.3,54.3,22.5,6,False,False,False,False,False,True,False,False
41.23,37.6,7.45,47,True,False,False,False,False,True,False,False
44.5,42.1,10.309999999999999,34,False,False,False,False,False,True,False,False
39.4,36.5,7.12,48,False,False,False,False,False,False,True,False
39.5,36.25,6.35,42,False,False,False,False,False,False,True,False
53.5,48.1,15.9,23,False,False,False,False,False,True,False,False
30.23,28.03,3.35,32,True,False,False,False,False,False,True,False
60.0,54.8,26.5,18,False,False,False,False,False,True,False,False
29.7,28.4,3.55,24,True,False,False,False,False,False,True,False
38.53,34.33,6.62,28,False,False,False,False,False,False,True,False
39.6,39.4,8.260000000000002,3,False,False,False,False,False,True,False,False
34.7,31.9,5.0,35,True,False,False,False,False,False,True,False
54.5,47.6,16.12,19,False,False,False,False,False,True,False,False
42.3,42.23,8.6,50,False,False,False,False,False,True,False,False
53.7,48.2,17.166,9,False,False,False,False,False,True,False,False
41.5,40.9,9.5,32,False,False,False,False,False,True,False,False
45.4,41.8,11.5,4,False,False,False,False,False,True,False,False
41.3,40.5,7.6579999999999995,5,False,False,False,False,False,True,False,False
41.5,39.7,7.09,43,False,False,False,False,False,True,False,False
38.6,37.6,7.47,14,True,False,False,False,False,True,False,False
39.6,37.7,7.0,43,True,False,False,False,False,True,False,False
48.2,42.8,11.0,47,False,False,False,False,False,False,True,False
42.4,39.7,10.74,22,True,False,False,False,False,True,False,False
36.1,34.2,4.5,39,False,False,False,False,False,False,True,False
43.0,40.8,9.5,50,False,False,False,False,False,True,False,False
23.5,23.5,1.38,4,True,False,False,False,False,False,True,False
36.3,33.4,5.008,41,False,False,False,False,False,True,False,False
78.3,76.5,68.2,46,False,False,False,False,False,True,False,False
42.1,42.3,9.5,44,False,False,False,False,False,True,False,False
45.7,40.6,11.5,42,True,False,False,False,False,False,True,False
36.5,33.7,7.5,7,True,False,False,False,False,False,True,False
69.5,64.4,39.0,15,False,False,False,False,False,True,False,False
42.6,40.0,9.53,46,False,False,False,False,False,True,False,False
50.7,47.2,15.63,49,False,False,False,False,False,True,False,False
52.0,47.5,16.83,48,True,False,False,False,False,False,True,False
39.0,38.16,6.59,35,False,False,False,False,False,True,False,False
35.8,33.9,4.85,42,False,False,False,False,False,False,True,False
54.0,49.9,19.483999999999998,38,True,False,False,False,False,True,False,False
41.2,39.2,8.552,33,False,False,False,False,False,True,False,False
33.4,30.1,5.5,45,True,False,False,False,False,False,True,False
57.0,51.3,23.5,3,False,False,False,False,False,True,False,False
42.73,49.47,8.23,31,False,False,False,False,False,False,True,False
42.1,41.2,10.38,31,False,False,False,False,False,True,False,False
42.8,40.4,9.022,41,False,False,False,False,False,True,False,False
40.0,37.8,8.5,44,True,False,False,False,False,True,False,False
34.4,33.4,5.0,14,False,False,False,False,False,True,False,False
36.2,34.0,6.5,15,False,False,False,False,False,False,True,False
38.6,35.2,6.23,13,False,False,False,False,False,False,True,False
40.0,37.2,7.73,51,False,False,False,False,False,True,False,False
45.8,41.6,10.5,21,False,False,False,False,False,False,True,False
39.3,37.1,8.5,9,False,False,False,False,False,True,False,False
48.2,45.3,14.012,15,False,False,False,False,False,True,False,False
46.0,43.7,13.5,20,True,False,False,False,False,True,False,False
33.0,31.2,4.48,43,True,False,False,False,False,False,True,False
42.0,40.9,7.8,47,True,False,False,False,False,True,False,False
43.4,42.7,10.059999999999999,25,False,False,False,False,False,True,False,False
59.2,51.33,20.17,27,False,False,False,False,False,False,True,False
48.2,46.0,14.66,13,False,False,False,False,False,True,False,False
56.1,53.0,21.0,21,True,False,False,False,False,True,False,False
33.3,30.9,6.5,10,False,False,False,False,False,False,True,False
36.8,36.1,5.808,50,False,False,False,False,False,True,False,False
45.5,42.4,11.95,0,False,False,False,False,False,False,True,False
41.46,38.9,8.21,44,False,False,False,False,False,True,False,False
29.2,27.5,2.6,33,False,False,False,False,False,False,True,False
42.5,40.5,9.16,20,True,False,False,False,False,True,False,False
37.0,34.8,6.5,24,True,False,False,False,False,False,True,False
36.3,33.03,5.4,8,True,False,False,False,False,False,True,False
54.3,48.8,17.44,51,False,False,False,False,False,True,False,False
45.0,45.0,11.322,0,True,False,False,False,False,True,False,False
39.0,37.5,6.7,23,False,False,False,False,False,True,False,False
38.0,36.1,7.1,44,False,False,False,False,False,True,False,False
44.2,43.2,10.0,48,False,False,False,False,False,True,False,False
32.73,30.87,3.97,22,True,False,False,False,False,True,False,False
36.68,36.13,5.39,31,False,False,False,False,False,False,True,False
46.1,41.0,11.55,18,True,False,False,False,False,False,True,False
57.0,53.5,21.872000000000003,49,False,False,False,False,False,True,False,False
40.7,39.9,7.767999999999999,36,True,False,False,False,False,True,False,False
66.5,58.4,35.5,26,True,False,False,False,False,True,False,False
69.0,59.7,36.07,15,False,False,False,False,False,True,False,False
35.2,32.8,4.71,23,False,False,False,False,False,False,True,False
48.2,43.6,13.622,9,True,False,False,False,False,True,False,False
34.8,33.9,4.5,37,True,False,False,False,False,False,True,False
37.87,37.9,6.38,47,True,False,False,False,False,False,True,False
41.9,38.6,8.484,19,False,False,False,False,False,True,False,False
44.8,41.8,10.532,45,False,False,False,False,False,True,False,False
36.33,35.43,6.39,47,False,False,False,False,False,True,False,False
42.13,42.07,9.58,28,True,False,False,False,False,True,False,False
47.8,41.3,11.718,28,False,False,False,False,False,True,False,False
43.83,40.33,9.9,21,False,False,False,False,False,True,False,False
31.6,28.6,3.5,17,True,False,False,False,False,False,True,False
55.0,49.3,18.395999999999997,49,False,False,False,False,False,True,False,False
35.2,33.2,6.5,5,True,False,False,False,False,False,True,False
35.1,31.0,4.6,14,True,False,False,False,False,False,True,False
53.1,47.5,16.2,10,True,False,False,False,False,False,True,False
50.6,46.7,15.5,1,False,False,False,False,False,True,False,False
5.1,4.3,0.11666666666666665,23,True,False,False,False,False,False,True,False
43.5,40.1,9.612,5,False,False,False,False,False,True,False,False
40.2,37.0,6.96,30,False,False,False,False,False,False,True,False
42.1,38.0,8.04,17,False,False,False,False,False,False,True,False
48.5,43.5,11.8,0,False,False,False,False,False,True,False,False
37.0,34.03,5.55,49,True,False,False,False,False,False,True,False
60.1,55.1,26.5,23,True,False,False,False,False,True,False,False
39.7,35.6,7.35,21,True,False,False,False,False,False,True,False
39.53,36.7,7.43,22,False,False,False,False,False,True,False,False
41.4,42.0,9.37,35,False,False,False,False,False,True,False,False
36.4,36.8,5.61,39,True,False,False,False,False,True,False,False
34.0,33.6,6.16,32,False,False,False,False,False,True,False,False
42.0,40.0,9.5,10,False,False,False,False,False,True,False,False
30.57,29.33,3.64,20,True,False,False,False,False,False,True,False
56.8,49.8,19.078,33,False,False,False,False,False,True,False,False
30.1,28.6,2.85,17,False,False,False,False,False,False,True,False
60.4,53.5,25.968,52,False,False,False,False,False,True,False,False
36.0,34.0,5.78,21,True,False,False,False,False,False,True,False
59.2,51.9,25.454,41,False,False,False,False,False,True,False,False
31.4,28.7,4.02,45,True,False,False,False,False,False,True,False
37.0,36.6,5.74,17,True,False,False,False,False,False,True,False
59.4,55.3,25.612000000000002,5,False,False,False,False,False,True,False,False
36.0,34.2,5.5,39,False,False,False,False,False,True,False,False
44.3,41.2,10.841999999999999,0,True,False,False,False,False,True,False,False
40.5,38.5,7.938000000000001,12,False,False,False,False,False,True,False,False
34.1,31.2,4.44,49,False,False,False,False,False,False,True,False
43.5,42.3,11.5,12,False,False,False,False,False,True,False,False
38.1,35.0,7.17,23,True,False,False,False,False,False,True,False
41.7,38.4,8.173999999999998,4,False,False,False,False,False,True,False,False
43.7,41.5,9.2,14,False,False,False,False,False,True,False,False
33.3,28.9,3.7920000000000003,41,True,False,False,False,False,False,True,False
44.5,40.0,11.5,1,False,False,False,False,False,True,False,False
32.53,32.03,3.79,39,True,False,False,False,False,True,False,False
67.0,61.5,37.5,39,True,False,False,False,False,True,False,False
59.9,54.9,24.959999999999997,10,False,False,False,False,False,True,False,False
37.8,37.8,7.5,2,False,False,False,False,False,True,False,False
38.1,37.4,7.08,21,False,False,False,False,False,True,False,False
42.0,39.4,10.03,49,False,False,False,False,False,True,False,False
34.0,31.0,4.93,24,False,False,False,False,False,False,True,False
43.8,42.4,10.474,28,True,False,False,False,False,True,False,False
32.1,29.7,3.37,42,True,False,False,False,False,False,True,False
38.2,37.0,5.0,21,False,False,False,False,False,True,False,False
39.5,36.6,6.6,46,False,False,False,False,False,True,False,False
40.4,36.0,6.2,38,True,False,False,False,False,False,True,False
43.8,41.4,10.246,51,True,False,False,False,False,False,True,False
51.1,47.1,17.0,17,False,False,False,False,False,True,False,False
30.5,25.9,3.55,35,False,False,False,False,False,False,True,False
58.3,54.4,23.038,51,False,False,False,False,False,True,False,False
42.9,40.8,8.5,35,True,False,False,False,False,False,True,False
51.9,46.9,16.5,49,False,False,False,False,False,True,False,False
70.7,62.6,37.995999999999995,36,True,False,False,False,False,True,False,False
